date,symbol,close,amount
2021-06-15,510300,98.941147,204083104.08
2021-06-15,510500,113.037435,110926304.28
2021-06-15,512100,100.170491,117534951.08
2021-06-15,512480,122.751565,322603001.07
2021-06-15,512690,105.444013,325285215.01
2021-06-15,515000,83.071136,278270747.39
2021-06-16,510300,98.687838,186918196.77
2021-06-16,510500,112.515523,140688112.65
2021-06-16,512100,99.53113,165716764.21
2021-06-16,512480,123.116409,157986770.02
2021-06-16,512690,104.686266,306560684.9
2021-06-16,515000,83.049257,275037811.53
2021-06-17,510300,99.309061,224731649.64
2021-06-17,510500,111.818337,220480332.95
2021-06-17,512100,99.388841,236665824.81
2021-06-17,512480,123.740461,392737366.95
2021-06-17,512690,104.137074,261513196.27
2021-06-17,515000,82.546072,374912467.35
2021-06-18,510300,98.084144,151311059.71
2021-06-18,510500,110.137329,209207606.51
2021-06-18,512100,97.995253,368334909.16
2021-06-18,512480,122.630769,163183153.8
2021-06-18,512690,101.276688,232552703.0
2021-06-18,515000,81.788228,392046615.45
2021-06-21,510300,97.366728,190744766.83
2021-06-21,510500,111.142932,270619837.21
2021-06-21,512100,98.929779,288810582.15
2021-06-21,512480,123.435974,182000783.97
2021-06-21,512690,102.07415,748475122.55
2021-06-21,515000,82.961438,388323677.43
2021-06-22,510300,97.034014,205334386.14
2021-06-22,510500,109.962174,211673899.69
2021-06-22,512100,97.786657,143499559.59
2021-06-22,512480,123.253221,310481456.28
2021-06-22,512690,102.169725,467166307.1
2021-06-22,515000,82.210842,367929621.9
2021-06-23,510300,96.334267,408223070.91
2021-06-23,510500,108.682855,227190908.79
2021-06-23,512100,97.415285,233209382.75
2021-06-23,512480,123.807423,321201508.35
2021-06-23,512690,100.039592,398825056.06
2021-06-23,515000,81.945972,458404251.34
2021-06-24,510300,96.977296,246709840.35
2021-06-24,510500,108.958022,260602453.59
2021-06-24,512100,97.85437,179888195.73
2021-06-24,512480,125.74909,249153464.98
2021-06-24,512690,100.430328,436778862.17
2021-06-24,515000,81.87909,343273953.1
2021-06-25,510300,97.798568,379542139.63
2021-06-25,510500,109.582809,241783129.18
2021-06-25,512100,99.013945,263565909.97
2021-06-25,512480,126.249903,784759746.11
2021-06-25,512690,100.571892,546897190.77
2021-06-25,515000,82.894725,374059660.62
2021-06-28,510300,98.5824,89981903.53
2021-06-28,510500,109.442823,177676290.08
2021-06-28,512100,99.379233,153713785.35
2021-06-28,512480,125.028648,139756893.74
2021-06-28,512690,100.708865,406593765.07
2021-06-28,515000,82.453802,389468936.94
2021-06-29,510300,98.551701,169583530.43
2021-06-29,510500,110.032283,174903914.6
2021-06-29,512100,100.655967,172918599.72
2021-06-29,512480,125.837192,302587398.84
2021-06-29,512690,101.276868,467787022.25
2021-06-29,515000,82.876772,425278260.48
2021-06-30,510300,99.200647,136874361.92
2021-06-30,510500,109.851716,134252422.48
2021-06-30,512100,100.469948,219355765.1
2021-06-30,512480,125.52831,309000040.79
2021-06-30,512690,102.745454,304159212.05
2021-06-30,515000,84.108334,754450754.82
2021-07-01,510300,98.515239,156661494.06
2021-07-01,510500,110.161224,370832792.94
2021-07-01,512100,101.243315,334875458.82
2021-07-01,512480,124.847396,317046172.06
2021-07-01,512690,104.462579,229401665.07
2021-07-01,515000,84.291576,648324641.02
2021-07-02,510300,99.288572,191838290.51
2021-07-02,510500,110.530849,202515815.49
2021-07-02,512100,102.285583,247166755.63
2021-07-02,512480,125.294812,439817293.25
2021-07-02,512690,105.786194,404034295.09
2021-07-02,515000,84.039674,342234709.5
2021-07-05,510300,99.073293,214108228.06
2021-07-05,510500,111.159377,197200440.31
2021-07-05,512100,101.459581,317697359.19
2021-07-05,512480,124.64311,203862130.6
2021-07-05,512690,105.914705,435946087.4
2021-07-05,515000,83.7844,221973201.89
2021-07-06,510300,99.726473,174760191.0
2021-07-06,510500,112.700357,303114102.75
2021-07-06,512100,101.696161,204236115.57
2021-07-06,512480,124.591338,456408729.75
2021-07-06,512690,106.21797,354248994.1
2021-07-06,515000,84.645142,349454644.17
2021-07-07,510300,100.612416,230506739.86
2021-07-07,510500,112.394081,271171075.17
2021-07-07,512100,101.526188,317026914.13
2021-07-07,512480,125.610992,215391247.59
2021-07-07,512690,106.591642,677749809.97
2021-07-07,515000,85.274836,367869562.2
2021-07-08,510300,99.748161,127686307.92
2021-07-08,510500,110.51206,99996998.29
2021-07-08,512100,101.091198,667951275.53
2021-07-08,512480,126.173122,178583582.1
2021-07-08,512690,104.780071,306309011.78
2021-07-08,515000,84.782405,293510220.39
2021-07-09,510300,100.009465,117150593.12
2021-07-09,510500,110.473873,277704520.94
2021-07-09,512100,101.129831,138524603.28
2021-07-09,512480,126.618396,357056108.17
2021-07-09,512690,105.390696,336178432.51
2021-07-09,515000,85.491595,271501683.09
2021-07-12,510300,102.034773,86099719.58
2021-07-12,510500,112.011956,206419657.83
2021-07-12,512100,104.730902,438237774.4
2021-07-12,512480,129.85534,205057028.43
2021-07-12,512690,107.202356,302654244.21
2021-07-12,515000,88.438958,329275124.28
2021-07-13,510300,102.265604,205347443.41
2021-07-13,510500,111.723284,180418628.2
2021-07-13,512100,104.305511,216837860.1
2021-07-13,512480,128.686857,241777735.26
2021-07-13,512690,107.667604,388409658.28
2021-07-13,515000,87.364736,287520938.33
2021-07-14,510300,101.561738,173140136.16
2021-07-14,510500,111.487008,171352243.76
2021-07-14,512100,103.690305,269204261.06
2021-07-14,512480,128.244541,160965825.17
2021-07-14,512690,106.594672,346278425.78
2021-07-14,515000,86.015445,377863516.16
2021-07-15,510300,101.602693,230751500.18
2021-07-15,510500,111.417416,208859907.79
2021-07-15,512100,105.293693,225764924.55
2021-07-15,512480,129.470944,247193798.27
2021-07-15,512690,107.126522,333093942.91
2021-07-15,515000,85.998709,493524361.11
2021-07-16,510300,100.688547,141704932.44
2021-07-16,510500,110.792613,227926637.34
2021-07-16,512100,104.558,709239651.25
2021-07-16,512480,128.649097,307290533.11
2021-07-16,512690,105.867749,249203602.8
2021-07-16,515000,84.893716,475138702.03
2021-07-19,510300,100.831247,253999888.7
2021-07-19,510500,110.673874,287253946.75
2021-07-19,512100,105.003231,160267894.66
2021-07-19,512480,129.18695,147578912.61
2021-07-19,512690,106.052132,209765096.97
2021-07-19,515000,84.917517,222915127.06
2021-07-20,510300,100.998988,366773579.06
2021-07-20,510500,110.953633,271940211.96
2021-07-20,512100,104.27869,287403227.83
2021-07-20,512480,129.526679,246094404.32
2021-07-20,512690,105.240956,179402793.26
2021-07-20,515000,85.441275,339895450.63
2021-07-21,510300,102.116008,156465834.57
2021-07-21,510500,111.548449,119691654.33
2021-07-21,512100,104.212037,307337574.43
2021-07-21,512480,129.280115,341471699.14
2021-07-21,512690,106.538058,239132122.41
2021-07-21,515000,85.239884,774175060.22
2021-07-22,510300,102.685822,157709580.51
2021-07-22,510500,111.853509,183215030.59
2021-07-22,512100,104.337266,247184777.85
2021-07-22,512480,128.470178,274892806.75
2021-07-22,512690,106.182307,446512606.48
2021-07-22,515000,85.146175,302023684.04
2021-07-23,510300,102.679544,197830377.22
2021-07-23,510500,111.398656,229551093.11
2021-07-23,512100,104.86569,189351097.02
2021-07-23,512480,128.251989,271110515.38
2021-07-23,512690,105.145596,305754806.79
2021-07-23,515000,85.420561,383746679.62
2021-07-26,510300,101.968203,128718341.07
2021-07-26,510500,111.73528,306360410.16
2021-07-26,512100,105.350395,338059602.56
2021-07-26,512480,127.472936,253836567.02
2021-07-26,512690,104.653002,413290467.62
2021-07-26,515000,84.962155,293091651.23
2021-07-27,510300,101.867684,202332171.32
2021-07-27,510500,112.013268,132739212.42
2021-07-27,512100,105.820047,467410355.77
2021-07-27,512480,129.343906,259571158.33
2021-07-27,512690,104.53249,272212456.74
2021-07-27,515000,84.375738,299561628.87
2021-07-28,510300,103.35973,287705477.52
2021-07-28,510500,112.588646,135357969.04
2021-07-28,512100,106.57415,349492404.49
2021-07-28,512480,129.8516,182976834.88
2021-07-28,512690,105.506357,321098305.48
2021-07-28,515000,84.304669,395984503.33
2021-07-29,510300,103.197368,212428239.4
2021-07-29,510500,112.21878,216871931.31
2021-07-29,512100,106.41868,270890459.22
2021-07-29,512480,129.905014,254285413.31
2021-07-29,512690,106.099263,439291407.09
2021-07-29,515000,84.75706,708395981.74
2021-07-30,510300,103.397604,239608393.45
2021-07-30,510500,114.181883,315641094.04
2021-07-30,512100,107.373281,187342903.96
2021-07-30,512480,130.761651,448849560.93
2021-07-30,512690,107.055751,187372495.82
2021-07-30,515000,85.705761,454820725.69
2021-08-02,510300,104.436881,143792781.66
2021-08-02,510500,115.994039,232945934.74
2021-08-02,512100,107.369482,333803351.58
2021-08-02,512480,132.746933,145836381.73
2021-08-02,512690,108.563693,322788315.27
2021-08-02,515000,87.379,484120136.49
2021-08-03,510300,103.446016,127017550.65
2021-08-03,510500,113.457981,134053553.72
2021-08-03,512100,106.743723,345863380.47
2021-08-03,512480,131.967152,362601200.89
2021-08-03,512690,107.705732,289455385.56
2021-08-03,515000,86.181337,333850573.04
2021-08-04,510300,103.355947,224838378.26
2021-08-04,510500,113.083343,257007134.75
2021-08-04,512100,107.640032,249390403.81
2021-08-04,512480,132.346495,334830457.64
2021-08-04,512690,108.467268,333537030.67
2021-08-04,515000,86.975261,597927506.95
2021-08-05,510300,104.396475,149908236.4
2021-08-05,510500,116.213238,300379258.48
2021-08-05,512100,109.49877,565302739.35
2021-08-05,512480,134.07466,202815728.58
2021-08-05,512690,111.460951,287355273.81
2021-08-05,515000,88.179507,255614157.33
2021-08-06,510300,104.136562,245176826.99
2021-08-06,510500,114.840799,142377868.7
2021-08-06,512100,109.316194,222661824.34
2021-08-06,512480,132.864228,424374624.96
2021-08-06,512690,111.731158,448544662.67
2021-08-06,515000,87.740161,370306208.94
2021-08-09,510300,104.152197,135805487.48
2021-08-09,510500,114.210834,247511677.21
2021-08-09,512100,108.718705,326419880.13
2021-08-09,512480,133.756595,232075858.25
2021-08-09,512690,110.818115,455405619.2
2021-08-09,515000,87.441038,352082013.26
2021-08-10,510300,104.700502,174677693.98
2021-08-10,510500,114.82244,178746563.61
2021-08-10,512100,109.306329,246220915.74
2021-08-10,512480,134.449677,345173403.04
2021-08-10,512690,111.322817,260658739.68
2021-08-10,515000,86.389712,333179446.69
2021-08-11,510300,105.895387,364007147.01
2021-08-11,510500,115.523389,236955221.49
2021-08-11,512100,109.674848,253730479.23
2021-08-11,512480,134.614701,253774417.15
2021-08-11,512690,112.516656,472924426.72
2021-08-11,515000,85.60981,597532912.74
2021-08-12,510300,106.154382,132353343.75
2021-08-12,510500,115.766492,190026879.19
2021-08-12,512100,109.489733,339248359.17
2021-08-12,512480,134.268831,416339679.93
2021-08-12,512690,112.921319,206473244.01
2021-08-12,515000,85.64905,393561936.92
2021-08-13,510300,105.64095,240984679.94
2021-08-13,510500,116.593758,330170148.92
2021-08-13,512100,109.415897,202959827.03
2021-08-13,512480,133.753351,183810699.93
2021-08-13,512690,112.883258,367914867.2
2021-08-13,515000,86.074127,223052764.12
2021-08-16,510300,106.979923,196413784.83
2021-08-16,510500,116.814946,249474140.16
2021-08-16,512100,109.190878,209358445.86
2021-08-16,512480,135.203373,389266522.99
2021-08-16,512690,113.269361,436150843.31
2021-08-16,515000,85.201396,440933777.79
2021-08-17,510300,108.327546,210346612.49
2021-08-17,510500,117.772439,200788395.68
2021-08-17,512100,110.120384,163680296.83
2021-08-17,512480,134.880159,413608500.02
2021-08-17,512690,113.640797,690828748.11
2021-08-17,515000,85.881868,445358264.32
2021-08-18,510300,108.004766,202063405.21
2021-08-18,510500,117.32368,144600727.13
2021-08-18,512100,109.353739,241301399.8
2021-08-18,512480,132.628231,291807674.11
2021-08-18,512690,113.930654,291096980.99
2021-08-18,515000,84.460944,362741249.94
2021-08-19,510300,107.895474,440345578.74
2021-08-19,510500,117.697292,289049452.47
2021-08-19,512100,108.763357,327692195.88
2021-08-19,512480,131.26095,634961677.42
2021-08-19,512690,113.996873,177244568.62
2021-08-19,515000,84.379975,343933326.07
2021-08-20,510300,107.099407,177309518.0
2021-08-20,510500,116.300648,370761240.75
2021-08-20,512100,107.650952,168535063.38
2021-08-20,512480,130.186996,282774208.15
2021-08-20,512690,114.476376,447180551.65
2021-08-20,515000,83.477992,701566141.45
2021-08-23,510300,105.99071,133466785.75
2021-08-23,510500,115.956693,338066127.08
2021-08-23,512100,107.351365,200872548.01
2021-08-23,512480,130.138987,248094625.76
2021-08-23,512690,112.865645,280261481.53
2021-08-23,515000,82.065551,434505780.71
2021-08-24,510300,107.214141,263924778.52
2021-08-24,510500,115.714961,221131050.93
2021-08-24,512100,108.329945,543229676.15
2021-08-24,512480,131.846689,418027884.66
2021-08-24,512690,115.183731,172960079.74
2021-08-24,515000,83.029454,574961701.33
2021-08-25,510300,108.151443,101392544.15
2021-08-25,510500,115.698964,358789872.71
2021-08-25,512100,109.551359,200155797.73
2021-08-25,512480,132.478182,242482945.62
2021-08-25,512690,115.615163,381908174.21
2021-08-25,515000,83.179746,182560653.83
2021-08-26,510300,108.110169,220029819.26
2021-08-26,510500,116.474339,157224418.18
2021-08-26,512100,110.597141,323936401.07
2021-08-26,512480,132.800815,225841579.49
2021-08-26,512690,115.232018,224431099.98
2021-08-26,515000,84.085996,704411786.98
2021-08-27,510300,107.879205,151314842.38
2021-08-27,510500,115.569581,138913278.33
2021-08-27,512100,111.563225,219321439.78
2021-08-27,512480,131.601506,385154625.05
2021-08-27,512690,114.664286,424752956.58
2021-08-27,515000,83.44206,431099087.07
2021-08-30,510300,107.540108,156707740.43
2021-08-30,510500,114.856448,167006661.94
2021-08-30,512100,111.16764,115192393.08
2021-08-30,512480,131.793513,232788999.93
2021-08-30,512690,114.846682,233849365.53
2021-08-30,515000,83.826429,439404045.02
2021-08-31,510300,108.324782,140327499.74
2021-08-31,510500,115.872151,249188513.57
2021-08-31,512100,113.884457,184662102.1
2021-08-31,512480,133.221039,285593040.52
2021-08-31,512690,115.402131,280467319.55
2021-08-31,515000,84.025671,516581459.98
2021-09-01,510300,108.489168,211529729.49
2021-09-01,510500,114.822593,208189356.3
2021-09-01,512100,114.529218,122438355.32
2021-09-01,512480,134.599433,277331874.03
2021-09-01,512690,114.526543,333119593.01
2021-09-01,515000,84.937137,239445565.99
2021-09-02,510300,108.696518,259431969.83
2021-09-02,510500,116.179846,84279403.8
2021-09-02,512100,114.980242,308819703.3
2021-09-02,512480,134.388769,228007491.91
2021-09-02,512690,115.203874,370131843.92
2021-09-02,515000,86.225558,402705080.72
2021-09-03,510300,108.917221,167613996.36
2021-09-03,510500,115.664574,144435342.47
2021-09-03,512100,113.698569,274359617.54
2021-09-03,512480,134.415107,307596791.68
2021-09-03,512690,115.232649,458665239.23
2021-09-03,515000,85.558013,292784060.89
2021-09-06,510300,108.427864,123452141.57
2021-09-06,510500,115.566473,97078200.0
2021-09-06,512100,112.601451,274725608.43
2021-09-06,512480,132.979719,381555209.99
2021-09-06,512690,115.718779,182180375.02
2021-09-06,515000,84.452525,533809231.22
2021-09-07,510300,107.430128,413549066.69
2021-09-07,510500,115.320836,165579353.62
2021-09-07,512100,111.474789,292755195.34
2021-09-07,512480,130.941583,254889083.76
2021-09-07,512690,114.782829,332402914.14
2021-09-07,515000,83.251885,255527909.4
2021-09-08,510300,108.39777,110334910.8
2021-09-08,510500,116.389252,208191119.85
2021-09-08,512100,111.703557,350348807.01
2021-09-08,512480,131.340347,254802048.12
2021-09-08,512690,115.773428,475417903.43
2021-09-08,515000,83.814952,505266324.25
2021-09-09,510300,108.3135,132053067.41
2021-09-09,510500,115.736186,202882900.56
2021-09-09,512100,111.436416,276360851.36
2021-09-09,512480,130.323344,288070434.45
2021-09-09,512690,116.459317,251437464.31
2021-09-09,515000,84.311056,442198444.62
2021-09-10,510300,108.66098,244427764.44
2021-09-10,510500,116.986382,456811937.63
2021-09-10,512100,111.823864,309555319.32
2021-09-10,512480,130.253197,292760391.9
2021-09-10,512690,118.544448,270562349.86
2021-09-10,515000,84.932001,365435050.58
2021-09-13,510300,107.346739,198915260.24
2021-09-13,510500,115.967551,187604294.49
2021-09-13,512100,110.989874,431730439.13
2021-09-13,512480,128.658263,335842323.83
2021-09-13,512690,117.227858,738318085.47
2021-09-13,515000,83.656387,492565043.13
2021-09-14,510300,107.559837,121559346.46
2021-09-14,510500,116.551366,144288501.46
2021-09-14,512100,112.028328,286888882.44
2021-09-14,512480,128.69555,391533737.41
2021-09-14,512690,117.071335,372329783.65
2021-09-14,515000,84.975276,412040046.42
2021-09-15,510300,107.546096,254536755.77
2021-09-15,510500,115.265417,151366679.74
2021-09-15,512100,112.503158,248350412.36
2021-09-15,512480,127.799581,310041211.51
2021-09-15,512690,116.617604,443071551.5
2021-09-15,515000,85.320424,768886381.9
2021-09-16,510300,108.626563,209706887.53
2021-09-16,510500,115.303474,241715671.47
2021-09-16,512100,113.269108,253754064.45
2021-09-16,512480,129.551519,265068675.25
2021-09-16,512690,116.937205,514237262.26
2021-09-16,515000,86.2178,378635827.64
2021-09-17,510300,108.871728,209186311.97
2021-09-17,510500,115.382891,131740328.85
2021-09-17,512100,112.191253,395303956.79
2021-09-17,512480,129.477313,224520007.85
2021-09-17,512690,117.537827,221126254.92
2021-09-17,515000,86.760954,405948666.8
2021-09-20,510300,109.379023,221794969.82
2021-09-20,510500,116.03489,187536648.97
2021-09-20,512100,112.777573,118695644.84
2021-09-20,512480,130.707599,573785492.46
2021-09-20,512690,117.55246,472585529.54
2021-09-20,515000,88.023776,253108555.68
2021-09-21,510300,109.198851,335770438.31
2021-09-21,510500,116.074588,222380517.82
2021-09-21,512100,111.830752,273047512.34
2021-09-21,512480,129.83928,192066449.6
2021-09-21,512690,114.688849,338125282.93
2021-09-21,515000,86.640005,455269430.07
2021-09-22,510300,109.812316,194421190.37
2021-09-22,510500,116.374265,290795399.89
2021-09-22,512100,112.750216,297197999.8
2021-09-22,512480,130.827246,345468133.47
2021-09-22,512690,116.047847,276136342.85
2021-09-22,515000,87.306326,391179882.95
2021-09-23,510300,108.8573,103568761.98
2021-09-23,510500,116.545798,135516987.23
2021-09-23,512100,113.855303,241330125.53
2021-09-23,512480,131.783306,626538179.65
2021-09-23,512690,116.035073,257839799.54
2021-09-23,515000,88.014722,424201742.67
2021-09-24,510300,110.956411,162529205.08
2021-09-24,510500,118.314617,206003788.55
2021-09-24,512100,115.338197,338929538.3
2021-09-24,512480,133.677062,344263543.0
2021-09-24,512690,117.900662,420603634.16
2021-09-24,515000,90.144743,535526291.38
2021-09-27,510300,110.225637,247190077.12
2021-09-27,510500,117.86735,211094529.21
2021-09-27,512100,115.60199,186153764.4
2021-09-27,512480,135.180872,291605731.41
2021-09-27,512690,118.07865,401236763.47
2021-09-27,515000,89.802144,675239493.01
2021-09-28,510300,109.205271,234818140.95
2021-09-28,510500,117.174046,167889960.5
2021-09-28,512100,115.174805,326486444.67
2021-09-28,512480,133.97453,172088191.92
2021-09-28,512690,117.379209,295175250.86
2021-09-28,515000,88.083647,236914962.0
2021-09-29,510300,111.114801,155494765.5
2021-09-29,510500,117.51838,241039339.72
2021-09-29,512100,115.453577,257652701.47
2021-09-29,512480,134.913249,369666349.05
2021-09-29,512690,118.527497,263243326.15
2021-09-29,515000,90.219437,237037963.16
2021-09-30,510300,111.607836,139454816.72
2021-09-30,510500,117.1512,345455762.71
2021-09-30,512100,115.555843,111997508.07
2021-09-30,512480,135.493919,293326613.63
2021-09-30,512690,118.794018,315072688.5
2021-09-30,515000,90.102092,341220397.63
2021-10-01,510300,110.672042,150305690.86
2021-10-01,510500,117.97158,286389017.04
2021-10-01,512100,114.290319,224296081.95
2021-10-01,512480,136.095515,305408730.33
2021-10-01,512690,119.045926,359692945.08
2021-10-01,515000,89.817824,297370131.67
2021-10-04,510300,111.899645,115263938.07
2021-10-04,510500,119.128301,252755771.29
2021-10-04,512100,114.345858,456408147.76
2021-10-04,512480,135.861357,204951246.68
2021-10-04,512690,120.292069,378776662.78
2021-10-04,515000,90.494617,604604169.02
2021-10-05,510300,112.704733,216902540.92
2021-10-05,510500,120.076677,145161378.52
2021-10-05,512100,114.648513,210488490.7
2021-10-05,512480,135.237551,248903938.16
2021-10-05,512690,122.639329,268106209.96
2021-10-05,515000,92.122672,332116001.55
2021-10-06,510300,112.691956,221392158.8
2021-10-06,510500,120.677412,89492985.21
2021-10-06,512100,114.755829,242366204.91
2021-10-06,512480,136.955633,446675779.36
2021-10-06,512690,122.253586,288935500.47
2021-10-06,515000,92.163742,296856580.2
2021-10-07,510300,113.631148,137177015.43
2021-10-07,510500,121.118824,291866824.46
2021-10-07,512100,116.691442,139526692.61
2021-10-07,512480,138.217242,179452195.48
2021-10-07,512690,123.476712,314539220.1
2021-10-07,515000,92.57742,549464986.32
2021-10-08,510300,112.391287,141758792.64
2021-10-08,510500,120.577047,357029451.09
2021-10-08,512100,115.360746,254412322.75
2021-10-08,512480,139.005051,435658653.83
2021-10-08,512690,124.30289,139476198.48
2021-10-08,515000,93.583319,404402105.2
2021-10-11,510300,112.093627,133073547.85
2021-10-11,510500,120.106026,259642588.14
2021-10-11,512100,115.388675,171873507.49
2021-10-11,512480,139.191157,211076030.87
2021-10-11,512690,124.023546,208889664.84
2021-10-11,515000,94.508518,487684689.35
2021-10-12,510300,112.215458,229012141.88
2021-10-12,510500,120.866608,192353130.89
2021-10-12,512100,116.451495,310558515.14
2021-10-12,512480,142.086926,214204403.34
2021-10-12,512690,125.612691,298301959.35
2021-10-12,515000,95.236518,261300495.49
2021-10-13,510300,112.905671,282803006.9
2021-10-13,510500,120.570031,193626145.57
2021-10-13,512100,115.977006,321329663.76
2021-10-13,512480,143.06655,218937963.36
2021-10-13,512690,126.313267,440349089.24
2021-10-13,515000,95.910016,285310393.47
2021-10-14,510300,112.93415,262668827.29
2021-10-14,510500,119.980422,267328519.09
2021-10-14,512100,113.839424,209406563.51
2021-10-14,512480,143.144112,463386706.16
2021-10-14,512690,124.872518,453211129.81
2021-10-14,515000,94.640855,393369014.7
2021-10-15,510300,113.333616,177377231.53
2021-10-15,510500,121.250415,180822440.22
2021-10-15,512100,115.972584,116991962.16
2021-10-15,512480,143.061578,559950648.15
2021-10-15,512690,125.955538,277943686.84
2021-10-15,515000,94.917067,257024593.64
2021-10-18,510300,114.644957,158768744.49
2021-10-18,510500,121.94925,355186599.62
2021-10-18,512100,116.740876,343043602.63
2021-10-18,512480,144.793722,418479977.92
2021-10-18,512690,127.02598,248122665.18
2021-10-18,515000,95.870444,352741297.58
2021-10-19,510300,114.774043,93597692.01
2021-10-19,510500,121.173079,87855133.16
2021-10-19,512100,116.646164,140241115.98
2021-10-19,512480,142.354389,507899206.62
2021-10-19,512690,125.210771,361518973.29
2021-10-19,515000,95.309675,432116703.0
2021-10-20,510300,114.57129,229626465.32
2021-10-20,510500,121.106997,277633731.26
2021-10-20,512100,116.513645,276959537.33
2021-10-20,512480,140.860294,177408780.3
2021-10-20,512690,124.735488,404455189.96
2021-10-20,515000,95.598098,358843449.16
2021-10-21,510300,113.958446,186343013.29
2021-10-21,510500,122.036731,238839358.12
2021-10-21,512100,116.541201,147715613.39
2021-10-21,512480,141.611501,257955562.45
2021-10-21,512690,126.098973,665849162.46
2021-10-21,515000,95.80267,418413959.13
2021-10-22,510300,113.502919,122857190.06
2021-10-22,510500,121.893661,317007958.31
2021-10-22,512100,116.557358,219785490.11
2021-10-22,512480,139.83717,234230435.16
2021-10-22,512690,124.613066,338020200.81
2021-10-22,515000,95.690724,437427536.25
2021-10-25,510300,114.468229,227010315.52
2021-10-25,510500,123.755836,269389073.68
2021-10-25,512100,117.068396,217483755.48
2021-10-25,512480,142.846935,345356679.42
2021-10-25,512690,125.433653,236146478.7
2021-10-25,515000,96.674388,288775160.35
2021-10-26,510300,113.708934,184865736.87
2021-10-26,510500,122.94177,102242308.87
2021-10-26,512100,117.406327,288422862.27
2021-10-26,512480,142.836915,129405249.41
2021-10-26,512690,125.733173,121052397.13
2021-10-26,515000,97.39783,503604014.89
2021-10-27,510300,114.760232,116609737.88
2021-10-27,510500,123.825911,161953533.32
2021-10-27,512100,117.405577,180819059.67
2021-10-27,512480,144.65729,222784787.64
2021-10-27,512690,126.946557,256583395.65
2021-10-27,515000,98.657751,419483923.71
2021-10-28,510300,114.502654,194261561.18
2021-10-28,510500,124.21758,251422477.47
2021-10-28,512100,116.99068,224407339.86
2021-10-28,512480,143.351243,321619347.83
2021-10-28,512690,126.154556,447290371.64
2021-10-28,515000,98.115326,241385510.72
2021-10-29,510300,113.749177,257465498.73
2021-10-29,510500,123.851519,303709881.32
2021-10-29,512100,116.156562,254725953.83
2021-10-29,512480,143.257781,193563027.31
2021-10-29,512690,125.296539,213042574.76
2021-10-29,515000,98.64568,224434944.46
2021-11-01,510300,113.781544,164576055.86
2021-11-01,510500,122.371637,254450043.34
2021-11-01,512100,116.266339,122443281.09
2021-11-01,512480,143.389588,145391165.23
2021-11-01,512690,125.366265,343166135.7
2021-11-01,515000,98.042908,516575264.09
2021-11-02,510300,114.483694,179250697.28
2021-11-02,510500,121.556249,171359528.73
2021-11-02,512100,117.129086,265457173.76
2021-11-02,512480,144.121485,139318038.73
2021-11-02,512690,125.463058,335285788.83
2021-11-02,515000,97.605582,282618284.56
2021-11-03,510300,115.28952,166476709.34
2021-11-03,510500,122.47548,233848494.79
2021-11-03,512100,116.98476,204672251.78
2021-11-03,512480,146.241718,287395428.41
2021-11-03,512690,127.009736,285262976.82
2021-11-03,515000,97.188993,340066169.54
2021-11-04,510300,115.57651,104050947.5
2021-11-04,510500,122.972992,206666151.8
2021-11-04,512100,117.077456,189606592.32
2021-11-04,512480,148.14964,314545260.1
2021-11-04,512690,126.697973,370433266.78
2021-11-04,515000,96.693765,343113340.09
2021-11-05,510300,114.892015,170347846.57
2021-11-05,510500,122.572205,195525270.28
2021-11-05,512100,115.328739,261279698.04
2021-11-05,512480,148.202069,385579280.62
2021-11-05,512690,126.571222,268842047.23
2021-11-05,515000,95.908888,218602961.91
2021-11-08,510300,114.233752,464708389.79
2021-11-08,510500,122.684778,283149472.58
2021-11-08,512100,114.577523,185236243.64
2021-11-08,512480,147.152125,340011114.84
2021-11-08,512690,126.495255,361028463.25
2021-11-08,515000,95.88103,391181563.93
2021-11-09,510300,114.180047,116892119.2
2021-11-09,510500,122.170394,182143250.87
2021-11-09,512100,115.604982,394869015.52
2021-11-09,512480,146.655629,226501434.67
2021-11-09,512690,126.876692,353621054.06
2021-11-09,515000,95.756935,899146532.17
2021-11-10,510300,115.36602,162793558.2
2021-11-10,510500,123.267971,140752241.91
2021-11-10,512100,115.189724,298257587.95
2021-11-10,512480,147.20909,216501196.51
2021-11-10,512690,128.287112,264196776.5
2021-11-10,515000,96.98319,240958164.95
2021-11-11,510300,115.241867,191849338.0
2021-11-11,510500,125.370819,229213805.29
2021-11-11,512100,115.139805,279803481.95
2021-11-11,512480,148.099708,201463805.02
2021-11-11,512690,128.624794,380665956.62
2021-11-11,515000,98.624464,486680153.03
2021-11-12,510300,113.387897,163340622.1
2021-11-12,510500,124.905239,142656341.02
2021-11-12,512100,115.517867,285061381.34
2021-11-12,512480,147.132813,302621204.8
2021-11-12,512690,128.366091,147403105.13
2021-11-12,515000,98.376819,325909581.4
2021-11-15,510300,113.269997,237204563.93
2021-11-15,510500,125.942144,404324201.0
2021-11-15,512100,116.376214,191548221.24
2021-11-15,512480,149.438738,253286721.96
2021-11-15,512690,130.073295,285423097.96
2021-11-15,515000,98.529051,414720955.25
2021-11-16,510300,112.679396,199802083.76
2021-11-16,510500,126.761303,164638411.12
2021-11-16,512100,116.474464,352946699.24
2021-11-16,512480,151.893608,253662285.51
2021-11-16,512690,130.833752,354292465.41
2021-11-16,515000,98.867007,545831299.2
